time,FinapresPPG
4.76846133333332,14.47707
4.78179466666665,11.83302
4.79512799999998,9.23682
4.80846133333332,6.78635
4.82179466666665,4.50457
4.83512799999998,2.40341
4.84846133333332,0.50806
4.86179466666665,-1.11033
4.87512799999998,-2.38948
4.88846133333332,-3.33597
4.90179466666665,-4.08992
4.91512799999998,-4.79629
4.92846133333332,-5.57672
4.94179466666665,-6.57763
4.95512799999998,-7.91375
4.96846133333332,-9.53343
4.98179466666665,-11.25434
4.99512799999998,-12.97344
5.00846133333332,-14.74146
5.02179466666665,-16.63927
5.03512799999998,-18.58088
5.04846133333332,-20.4621
5.06179466666665,-22.25983
5.07512799999998,-24.01046
5.08846133333332,-25.77048
5.10179466666665,-27.52235
5.11512799999998,-28.97249
5.12846133333332,-29.52091
5.14179466666665,-28.56329
5.15512799999998,-25.77353
5.16846133333332,-21.01723
5.18179466666665,-14.37438
5.19512799999998,-6.10313
5.20846133333332,3.20173
5.22179466666665,12.55851
5.23512799999998,20.84655
5.24846133333332,27.18556
5.26179466666665,31.17682
5.27512799999998,32.96067
5.28846133333332,33.06968
5.30179466666665,32.13007
5.31512799999998,30.61217
5.32846133333332,28.80789
5.34179466666665,26.85279
5.35512799999998,24.80922
5.36846133333332,22.69079
5.38179466666665,20.4488
5.39512799999998,18.01923
5.40846133333332,15.39998
5.42179466666665,12.68704
5.43512799999998,10.08834
5.44846133333332,7.82836
5.46179466666665,6.01952
5.47512799999998,4.65052
5.48846133333332,3.60477
5.50179466666665,2.67367
5.51512799999998,1.61536
5.52846133333331,0.31493
5.54179466666665,-1.16407
5.55512799999998,-2.70328
5.56846133333332,-4.26524
5.58179466666665,-5.93127
5.59512799999998,-7.84974
5.60846133333331,-10.05644
5.62179466666665,-12.36767
5.63512799999998,-14.52991
5.64846133333332,-16.40084
5.66179466666665,-18.03159
5.67512799999998,-19.61558
5.68846133333331,-21.27972
5.70179466666665,-22.92565
5.71512799999998,-24.32029
5.72846133333332,-25.18437
5.74179466666665,-25.15491
5.75512799999998,-23.80012
5.76846133333332,-20.79369
5.78179466666665,-15.95986
5.79512799999998,-9.29598
5.80846133333332,-1.10443
5.82179466666665,7.9411
5.83512799999998,16.88103
5.84846133333332,24.66399
5.86179466666665,30.45212
5.87512799999998,33.91513
5.88846133333332,35.29401
5.90179466666665,35.1803
5.91512799999998,34.08605
5.92846133333332,32.31707
5.94179466666665,30.02082
5.95512799999998,27.29061
5.96846133333332,24.2185
5.98179466666665,20.90385
5.99512799999998,17.45914
6.00846133333332,13.98208
6.02179466666665,10.51481
6.03512799999998,7.14575
6.04846133333332,4.00024
6.06179466666665,1.26868
6.07512799999998,-0.91898
6.08846133333332,-2.50211
6.10179466666665,-3.58251
6.11512799999998,-4.40841
6.12846133333332,-5.15694
6.14179466666665,-5.85533
6.15512799999998,-6.55889
6.16846133333332,-7.43807
6.18179466666665,-8.60661
6.19512799999998,-10.00502
6.20846133333332,-11.43186
6.22179466666665,-12.77327
6.23512799999998,-14.13621
6.24846133333332,-15.7154
6.26179466666665,-17.48379
6.27512799999998,-19.14526
6.28846133333332,-20.45248
6.30179466666665,-21.45924
6.31512799999998,-22.45474
6.32846133333332,-23.65345
6.34179466666665,-25.01729
6.35512799999998,-26.30375
6.36846133333332,-27.34403
6.38179466666665,-28.07497
6.39512799999998,-28.35119
6.40846133333332,-27.80795
6.42179466666665,-25.93179
6.43512799999998,-22.25059
6.44846133333332,-16.53807
6.46179466666665,-8.9807
6.47512799999998,-0.01054
6.48846133333332,9.51722
6.50179466666665,18.68195
6.51512799999998,26.5861
6.52846133333332,32.55014
6.54179466666665,36.26814
6.55512799999998,37.81615
6.56846133333332,37.57326
6.58179466666665,36.09661
6.59512799999998,33.9998
6.60846133333332,31.78462
6.62179466666665,29.63896
6.63512799999998,27.51454
6.64846133333332,25.27918
6.66179466666665,22.87464
6.67512799999998,20.30087
6.68846133333332,17.57527
6.70179466666665,14.81419
6.71512799999998,12.30909
6.72846133333332,10.35551
6.74179466666665,8.98132
6.75512799999998,7.96407
6.76846133333332,7.07685
6.78179466666665,6.22515
6.79512799999998,5.3944
6.80846133333332,4.49912
6.82179466666665,3.38122
6.83512799999998,1.97643
6.84846133333332,0.37902
6.86179466666665,-1.30676
6.87512799999998,-3.06526
6.88846133333332,-4.92286
6.90179466666665,-6.89016
6.91512799999998,-8.85575
6.92846133333332,-10.65252
6.94179466666665,-12.25479
6.95512799999998,-13.74252
6.96846133333332,-15.22901
6.98179466666665,-16.79673
6.99512799999998,-18.46411
7.00846133333332,-20.1316
7.02179466666665,-21.60259
7.03512799999998,-22.70627
7.04846133333332,-23.35759
7.06179466666665,-23.45374
7.07512799999998,-22.71431
7.08846133333332,-20.6366
7.10179466666665,-16.73957
7.11512799999998,-10.89007
7.12846133333332,-3.40669
7.14179466666665,5.0912
7.15512799999998,13.79856
7.16846133333332,21.79601
7.18179466666665,28.25834
7.19512799999998,32.68002
7.20846133333332,34.96334
7.22179466666665,35.42691
7.23512799999998,34.56398
7.24846133333332,32.90899
7.26179466666665,30.92277
7.27512799999998,28.88891
7.28846133333332,26.84646
7.30179466666665,24.70208
7.31512799999998,22.40335
7.32846133333332,19.95053
7.34179466666665,17.3604
7.35512799999998,14.73236
7.36846133333332,12.23234
7.38179466666665,10.10425
7.39512799999998,8.46551
7.40846133333332,7.21104
7.42179466666665,6.14283
7.43512799999998,5.14013
7.44846133333332,4.18324
7.46179466666665,3.24499
7.47512799999998,2.16344
7.48846133333332,0.80685
7.50179466666665,-0.79018
7.51512799999998,-2.54416
7.52846133333332,-4.45291
7.54179466666665,-6.58909
7.55512799999998,-8.95718
7.56846133333332,-11.41332
7.58179466666665,-13.71426
7.59512799999998,-15.69887
7.60846133333332,-17.40369
7.62179466666665,-18.97766
7.63512799999998,-20.54011
7.64846133333332,-22.11914
7.66179466666665,-23.7107
7.67512799999998,-25.22485
7.68846133333332,-26.569
7.70179466666665,-27.70597
7.71512799999998,-28.64634
7.72846133333332,-29.33832
7.74179466666665,-29.51461
7.75512799999998,-28.65188
7.76846133333332,-26.14431
7.78179466666665,-21.58643
7.79512799999998,-15.05863
7.80846133333332,-6.96015
7.82179466666665,1.94847
7.83512799999998,10.97756
7.84846133333332,19.42659
7.86179466666665,26.53871
7.87512799999998,31.72835
7.88846133333332,34.76818
7.90179466666665,35.76878
7.91512799999998,35.18623
7.92846133333332,33.74403
7.94179466666665,32.10022
7.95512799999998,30.53367
7.96846133333332,29.03532
7.98179466666665,27.45424
7.99512799999998,25.61518
8.00846133333332,23.43933
8.02179466666665,21.01908
8.03512799999998,18.4998
8.04846133333331,15.99981
8.06179466666665,13.65884
8.07512799999998,11.61241
8.08846133333332,9.92853
8.10179466666665,8.62487
8.11512799999998,7.69927
8.12846133333332,7.05254
8.14179466666665,6.49203
8.15512799999998,5.78823
8.16846133333332,4.78641
8.18179466666665,3.46342
8.19512799999998,1.87343
8.20846133333331,0.07731
8.22179466666665,-1.88007
8.23512799999998,-3.94715
8.24846133333332,-6.02382
8.26179466666665,-7.98888
8.27512799999998,-9.8301
8.28846133333332,-11.61037
8.30179466666665,-13.37407
8.31512799999998,-15.09749
8.32846133333332,-16.70571
8.34179466666665,-18.13859
8.35512799999998,-19.39787
8.36846133333331,-20.53186
8.38179466666665,-21.60276
8.39512799999998,-22.65614
8.40846133333332,-23.6793
8.42179466666665,-24.66243
8.43512799999998,-25.67495
8.44846133333332,-26.7606
8.46179466666665,-27.82219
8.47512799999998,-28.6704
8.48846133333332,-29.10322
8.50179466666665,-28.83521
8.51512799999998,-27.39169
8.52846133333331,-24.2504
8.54179466666665,-19.09902
8.55512799999998,-11.99125
8.56846133333332,-3.34769
8.58179466666665,6.13729
8.59512799999998,15.56874
8.60846133333332,24.00761
8.62179466666665,30.64999
8.63512799999998,35.01653
8.64846133333332,37.04174
8.66179466666665,37.06477
8.67512799999998,35.76811
8.68846133333331,33.87565
8.70179466666665,31.85323
8.71512799999998,29.88347
8.72846133333332,28.02362
8.74179466666665,26.2475
8.75512799999998,24.40557
8.76846133333332,22.3613
8.78179466666665,20.1466
8.79512799999998,17.91618
8.80846133333332,15.81682
8.82179466666665,13.9201
8.83512799999998,12.20011
8.84846133333332,10.66022
8.86179466666665,9.30418
8.87512799999998,8.13459
8.88846133333332,7.16124
8.90179466666665,6.33804
8.91512799999998,5.51366
8.92846133333332,4.50447
8.94179466666665,3.22723
8.95512799999998,1.71947
8.96846133333332,0.03467
8.98179466666665,-1.81775
8.99512799999998,-3.73766
9.00846133333332,-5.64537
9.02179466666665,-7.56435
9.03512799999998,-9.51285
9.04846133333331,-11.37233
9.06179466666665,-12.96466
9.07512799999998,-14.21792
9.08846133333332,-15.21105
9.10179466666665,-16.14999
9.11512799999998,-17.25514
9.12846133333332,-18.58753
9.14179466666665,-19.93951
9.15512799999998,-21.09409
9.16846133333332,-22.01422
9.18179466666665,-22.77322
9.19512799999998,-23.40489
9.20846133333331,-23.82694
9.22179466666665,-23.76049
9.23512799999998,-22.70934
9.24846133333332,-20.09258
9.26179466666665,-15.45145
9.27512799999998,-8.52292
9.28846133333332,0.27064
9.30179466666665,9.88995
9.31512799999998,19.03946
9.32846133333332,26.74446
9.34179466666665,32.57683
9.35512799999998,36.41725
9.36846133333331,38.21528
9.38179466666665,38.08246
9.39512799999998,36.4703
9.40846133333332,34.06847
9.42179466666665,31.48161
9.43512799999998,29.11898
9.44846133333332,27.09125
9.46179466666665,25.27
9.47512799999998,23.37933
9.48846133333332,21.17994
9.50179466666665,18.66515
9.51512799999998,16.0632
9.52846133333331,13.69067
9.54179466666665,11.79659
9.55512799999998,10.43173
9.56846133333332,9.46845
9.58179466666665,8.7255
9.59512799999998,8.00362
9.60846133333332,7.14764
9.62179466666665,6.09511
9.63512799999998,4.84254
9.64846133333332,3.41077
9.66179466666665,1.85751
9.67512799999998,0.24918
9.68846133333331,-1.39249
9.70179466666665,-3.10681
9.71512799999998,-4.94786
9.72846133333332,-6.93134
9.74179466666665,-9.01666
9.75512799999998,-11.03095
9.76846133333332,-12.76003
9.78179466666665,-14.18261
9.79512799999998,-15.50413
9.80846133333332,-16.93346
9.82179466666665,-18.50088
9.83512799999998,-20.05587
9.84846133333332,-21.39144
9.86179466666665,-22.33563
9.87512799999998,-22.73468
9.88846133333332,-22.28098
9.90179466666665,-20.43266
9.91512799999998,-16.66917
9.92846133333332,-10.833
9.94179466666665,-3.23848
9.95512799999998,5.42436
9.96846133333332,14.23836
9.98179466666665,22.25608
9.99512799999998,28.85395
10.0084613333333,33.57849
10.0217946666666,36.17755
10.035128,36.73143
10.0484613333333,35.61553
10.0617946666666,33.4038
10.075128,30.79605
10.0884613333333,28.39781
10.1017946666666,26.42322
10.115128,24.67849
10.1284613333333,22.84408
10.1417946666666,20.77868
10.155128,18.55843
10.1684613333333,16.36965
10.1817946666666,14.29828
10.195128,12.31365
10.2084613333333,10.43497
10.2217946666666,8.80827
10.235128,7.56063
10.2484613333333,6.66097
10.2617946666666,5.93779
10.275128,5.1843
10.2884613333333,4.2762
10.3017946666666,3.14556
10.315128,1.72823
10.3284613333333,-0.01741
10.3417946666666,-2.02693
10.355128,-4.16057
10.3684613333333,-6.29596
10.3817946666666,-8.36173
10.395128,-10.34398
10.4084613333333,-12.27123
10.4217946666666,-14.12102
10.435128,-15.80316
10.4484613333333,-17.34202
10.4617946666666,-18.78128
10.475128,-20.1187
10.4884613333333,-21.33408
10.5017946666666,-22.41328
10.515128,-23.27719
10.5284613333333,-23.759
10.5417946666666,-23.58646
10.555128,-22.33557
10.5684613333333,-19.49375
10.5817946666666,-14.67535
10.595128,-7.70328
10.6084613333333,0.90099
10.6217946666666,10.16272
10.635128,19.05258
10.6484613333333,26.74797
10.6617946666666,32.61783
10.675128,36.32517
10.6884613333333,37.96528
10.7017946666666,37.94043
10.715128,36.75402
10.7284613333333,34.91129
10.7417946666666,32.8012
10.755128,30.7138
10.7684613333333,28.79409
10.7817946666666,27.05862
10.795128,25.37891
10.8084613333333,23.55395
10.8217946666666,21.45801
10.835128,19.12937
10.8484613333333,16.77928
10.8617946666666,14.69026
10.875128,13.02251
10.8884613333333,11.75455
10.9017946666666,10.6815
10.915128,9.5779
10.9284613333333,8.35038
10.9417946666666,7.07356
10.955128,5.85175
10.9684613333333,4.66014
10.9817946666666,3.36657
10.995128,1.84334
11.0084613333333,0.02048
11.0217946666666,-2.05803
11.035128,-4.19639
11.0484613333333,-6.16279
11.0617946666666,-7.91844
11.075128,-9.53691
11.0884613333333,-11.07869
11.1017946666666,-12.62374
11.115128,-14.24027
11.1284613333333,-15.87714
11.1417946666666,-17.44378
11.155128,-18.9176
11.1684613333333,-20.2624
11.1817946666666,-21.31534
11.195128,-21.80555
11.2084613333333,-21.41119
11.2217946666666,-19.7382
11.235128,-16.34469
11.2484613333333,-10.92943
11.2617946666666,-3.63668
11.275128,4.83357
11.2884613333333,13.51681
11.3017946666667,21.53182
11.315128,28.24744
11.3284613333333,33.07651
11.3417946666666,35.65726
11.355128,36.15019
11.3684613333333,35.07338
11.3817946666666,32.97903
11.395128,30.37574
11.4084613333333,27.74743
11.4217946666666,25.39197
11.435128,23.31718
11.4484613333333,21.3894
11.4617946666666,19.45744
11.475128,17.41872
11.4884613333333,15.21496
11.5017946666666,12.88127
11.515128,10.56723
11.5284613333333,8.45559
11.5417946666666,6.69834
11.555128,5.39224
11.5684613333333,4.51825
11.5817946666666,3.90251
11.595128,3.29705
11.6084613333333,2.51172
11.6217946666666,1.41157
11.635128,-0.08752
11.6484613333333,-1.91386
11.6617946666666,-3.82138
11.675128,-5.64066
11.6884613333333,-7.43148
11.7017946666666,-9.31428
11.715128,-11.30481
11.7284613333333,-13.32275
11.7417946666666,-15.23773
11.755128,-16.91684
11.7684613333333,-18.38914
11.7817946666666,-19.81789
11.795128,-21.35481
11.8084613333333,-22.89732
11.8217946666666,-24.02218
11.835128,-24.15039
11.8484613333333,-22.84154
11.8617946666666,-19.88845
11.875128,-15.18657
11.8884613333333,-8.78011
11.9017946666666,-1.10573
11.915128,7.2466
11.9284613333333,15.36505
11.9417946666666,22.37144
11.955128,27.64286
11.9684613333333,30.85477
11.9817946666666,31.93687
11.995128,31.11428
12.0084613333333,28.94338
12.0217946666666,26.15583
12.035128,23.28014
12.0484613333333,20.67326
12.0617946666666,18.29416
12.075128,16.03954
12.0884613333333,13.78771
12.1017946666666,11.45753
12.115128,9.01639
12.1284613333333,6.5465
12.1417946666666,4.28289
12.155128,2.46705
12.1684613333333,1.16915
12.1817946666666,0.30199
12.195128,-0.30561
12.2084613333333,-0.86575
12.2217946666666,-1.5282
12.235128,-2.37151
12.2484613333333,-3.45948
12.2617946666666,-4.85997
12.275128,-6.61008
12.2884613333333,-8.6454
12.3017946666667,-10.77708
12.315128,-12.81502
12.3284613333333,-14.70044
12.3417946666666,-16.49128
12.355128,-18.27378
12.3684613333333,-20.07089
12.3817946666667,-21.87479
12.395128,-23.641
12.4084613333333,-25.27938
12.4217946666666,-26.58535
12.435128,-27.13405
12.4484613333333,-26.33472
12.4617946666666,-23.71674
12.475128,-19.13115
12.4884613333333,-12.69563
12.5017946666666,-4.89337
12.515128,3.50551
12.5284613333333,11.62973
12.5417946666666,18.75554
12.555128,24.31741
12.5684613333333,27.8628
12.5817946666666,29.22976
12.595128,28.75665
12.6084613333333,27.14067
12.6217946666666,25.02511
12.635128,22.7313
12.6484613333333,20.34653
12.6617946666666,17.91176
12.675128,15.50034
12.6884613333333,13.20319
12.7017946666666,11.02465
12.715128,8.90319
12.7284613333333,6.82135
12.7417946666666,4.80308
12.755128,2.88682
12.7684613333333,1.18105
12.7817946666666,-0.21752
12.795128,-1.32322
12.8084613333333,-2.24252
12.8217946666666,-3.09942
12.835128,-4.03421
12.8484613333333,-5.19484
12.8617946666666,-6.69304
12.875128,-8.56039
12.8884613333333,-10.70054
12.9017946666666,-12.91178
12.915128,-14.99914
12.9284613333333,-16.93891
12.9417946666666,-18.83511
12.955128,-20.79839
12.9684613333333,-22.78928
12.9817946666666,-24.63638
12.995128,-26.23692
13.0084613333333,-27.6148
13.0217946666666,-28.73032
13.035128,-29.29942
13.0484613333333,-28.79349
13.0617946666666,-26.64961
13.075128,-22.58936
13.0884613333333,-16.62282
13.1017946666666,-9.06144
13.115128,-0.47235
13.1284613333333,8.35795
13.1417946666666,16.55711
13.155128,23.34577
13.1684613333333,28.18364
13.1817946666666,30.84891
13.195128,31.46159
13.2084613333333,30.50572
13.2217946666666,28.69806
13.235128,26.67498
13.2484613333333,24.73056
13.2617946666666,22.88847
13.275128,21.05867
13.2884613333333,19.061
13.3017946666667,16.76459
13.315128,14.26912
13.3284613333333,11.76887
13.3417946666666,9.35201
13.355128,7.11671
13.3684613333333,5.26884
13.3817946666667,3.87985
13.395128,2.83697
13.4084613333333,1.93762
13.4217946666666,1.05117
13.435128,0.11283
13.4484613333333,-0.93973
13.4617946666667,-2.16596
13.475128,-3.56468
13.4884613333333,-5.12244
13.5017946666666,-6.75573
13.515128,-8.43521
13.5284613333333,-10.21979
13.5417946666666,-12.1348
13.555128,-14.06773
13.5684613333333,-15.84668
13.5817946666666,-17.43439
13.595128,-18.90009
13.6084613333333,-20.27955
13.6217946666666,-21.53207
13.635128,-22.54349
13.6484613333333,-23.07418
13.6617946666666,-22.74361
13.675128,-21.09665
13.6884613333333,-17.75759
13.7017946666666,-12.5472
13.715128,-5.60893
13.7284613333333,2.5679
13.7417946666666,11.2578
13.755128,19.59121
13.7684613333333,26.67924
13.7817946666666,31.86577
13.795128,34.88625
13.8084613333333,35.84975
13.8217946666666,35.12362
13.835128,33.29407
13.8484613333333,31.03162
13.8617946666666,28.80924
13.875128,26.72963
13.8884613333333,24.63328
13.9017946666666,22.34809
13.915128,19.84078
13.9284613333333,17.15731
13.9417946666666,14.33009
13.955128,11.45146
13.9684613333333,8.78677
13.9817946666666,6.648
13.995128,5.11682
14.0084613333333,4.05749
14.0217946666666,3.2698
14.035128,2.57821
14.0484613333333,1.80243
14.0617946666666,0.77255
14.075128,-0.54747
14.0884613333333,-2.06713
14.1017946666666,-3.72951
14.115128,-5.569
14.1284613333333,-7.57537
14.1417946666666,-9.61346
14.155128,-11.52758
14.1684613333333,-13.26506
14.1817946666666,-14.87553
14.195128,-16.43576
14.2084613333333,-18.00734
14.2217946666666,-19.58901
14.235128,-21.1057
14.2484613333333,-22.49317
14.2617946666666,-23.70605
14.275128,-24.75117
14.2884613333333,-25.70509
14.3017946666667,-26.64783
14.315128,-27.57908
14.3284613333333,-28.37725
14.3417946666666,-28.80107
14.355128,-28.49326
14.3684613333333,-26.99018
14.3817946666667,-23.8061
14.395128,-18.63916
14.4084613333333,-11.46743
14.4217946666666,-2.77167
14.435128,6.55318
14.4484613333333,15.50552
14.4617946666667,23.22283
14.475128,29.0744
14.4884613333333,32.72075
14.5017946666666,34.22139
14.515128,34.02652
14.5284613333333,32.74238
14.5417946666667,30.87348
14.555128,28.68436
14.5684613333333,26.3265
14.5817946666666,23.91723
14.595128,21.53418
14.6084613333333,19.10763
14.6217946666666,16.48859
14.635128,13.71835
14.6484613333333,11.06652
14.6617946666666,8.77064
14.675128,6.90734
14.6884613333333,5.4762
14.7017946666666,4.42889
14.715128,3.76441
14.7284613333333,3.40537
14.7417946666666,3.08614
14.755128,2.44784
14.7684613333333,1.31917
14.7817946666666,-0.17713
14.795128,-1.8401
14.8084613333333,-3.5776
14.8217946666666,-5.37525
14.835128,-7.26195
14.8484613333333,-9.20975
14.8617946666666,-11.15749
14.875128,-13.0035
14.8884613333333,-14.70251
14.9017946666666,-16.28346
14.915128,-17.77758
14.9284613333333,-19.21633
14.9417946666666,-20.64641
14.955128,-22.05855
14.9684613333333,-23.37391
14.9817946666666,-24.54346
14.995128,-25.58794
15.0084613333333,-26.49117
15.0217946666666,-27.15798
15.035128,-27.30794
15.0484613333333,-26.43807
15.0617946666666,-23.98969
15.075128,-19.62652
15.0884613333333,-13.4004
15.1017946666666,-5.74081
15.115128,2.68214
15.1284613333333,11.17324
15.1417946666666,19.10271
15.155128,25.64723
15.1684613333333,30.23612
15.1817946666666,32.7244
15.195128,33.32375
15.2084613333333,32.5256
15.2217946666666,30.97637
15.235128,29.20712
15.2484613333333,27.4293
15.2617946666666,25.57457
15.275128,23.55917
15.2884613333333,21.41168
15.3017946666667,19.26624
15.315128,17.11305
15.3284613333333,14.8379
15.3417946666666,12.45676
15.355128,10.20977
15.3684613333333,8.36479
15.3817946666667,7.0229
15.395128,6.12817
15.4084613333333,5.51668
15.4217946666666,4.94597
15.435128,4.19993
15.4484613333333,3.18393
15.4617946666667,1.91536
15.475128,0.46763
15.4884613333333,-1.08597
15.5017946666666,-2.70097
15.515128,-4.39995
15.5284613333333,-6.26886
15.5417946666667,-8.30126
15.555128,-10.29432
15.5684613333333,-12.06335
15.5817946666666,-13.60434
15.595128,-15.03331
15.6084613333333,-16.45153
15.6217946666667,-17.87797
15.635128,-19.25666
15.6484613333333,-20.50342
15.6617946666666,-21.58293
15.675128,-22.5396
15.6884613333333,-23.44403
15.7017946666666,-24.33922
15.715128,-25.23996
15.7284613333333,-26.18076
15.7417946666666,-27.21118
15.755128,-28.34997
15.7684613333333,-29.49859
15.7817946666666,-30.42418
15.795128,-30.81232
15.8084613333333,-30.28668
15.8217946666666,-28.43158
15.835128,-24.83692
15.8484613333333,-19.17555
15.8617946666666,-11.46929
15.875128,-2.10562
15.8884613333333,8.09598
15.9017946666666,18.14313
15.915128,27.01896
15.9284613333333,33.96172
15.9417946666666,38.67704
15.955128,41.21198
15.9684613333333,41.8334
15.9817946666666,41.01943
15.995128,39.37508
16.0084613333333,37.50357
16.0217946666667,35.80245
16.035128,34.38238
16.0484613333333,33.01744
16.0617946666666,31.38283
16.075128,29.32942
16.0884613333333,26.94419
16.1017946666666,24.42456
16.115128,21.95926
16.1284613333333,19.6923
16.1417946666666,17.72132
16.155128,16.12033
16.1684613333333,14.86543
16.1817946666666,13.87253
16.195128,12.99138
16.2084613333333,12.099
16.2217946666666,11.10141
16.235128,9.92589
16.2484613333333,8.54989
16.2617946666666,6.98037
16.275128,5.23087
16.2884613333333,3.37501
16.3017946666667,1.55168
16.315128,-0.20349
16.3284613333333,-1.97267
16.3417946666667,-3.85837
16.355128,-5.76425
16.3684613333333,-7.48373
16.3817946666667,-8.93667
16.395128,-10.22051
16.4084613333333,-11.50169
16.4217946666666,-12.87255
16.435128,-14.2861
16.4484613333333,-15.61848
16.4617946666666,-16.79309
16.475128,-17.80838
16.4884613333333,-18.73922
16.5017946666666,-19.64788
16.515128,-20.55745
16.5284613333333,-21.47971
16.5417946666667,-22.44869
16.555128,-23.52188
16.5684613333333,-24.72534
16.5817946666666,-26.00775
16.595128,-27.30718
16.6084613333333,-28.61936
16.6217946666667,-29.90685
16.635128,-31.09069
16.6484613333333,-32.07917
16.6617946666667,-32.72473
16.675128,-32.70901
16.6884613333333,-31.48463
16.7017946666667,-28.38918
16.715128,-22.94886
16.7284613333333,-15.22333
16.7417946666666,-5.83975
16.755128,4.30174
16.7684613333333,14.23492
16.7817946666666,23.18986
16.795128,30.43209
16.8084613333333,35.38046
16.8217946666666,37.92076
16.835128,38.45829
16.8484613333333,37.63583
16.8617946666666,36.02921
16.875128,34.03813
16.8884613333333,31.97705
16.9017946666666,30.11646
16.915128,28.53936
16.9284613333333,27.09539
16.9417946666666,25.50476
16.955128,23.5345
16.9684613333333,21.16058
16.9817946666667,18.62157
16.995128,16.29045
17.0084613333333,14.45487
17.0217946666667,13.17205
17.035128,12.25097
17.0484613333333,11.46267
17.0617946666666,10.72261
17.075128,10.00669
17.0884613333333,9.20622
17.1017946666666,8.22411
17.115128,7.05649
17.1284613333333,5.66146
17.1417946666666,3.94968
17.155128,1.99711
17.1684613333333,0.07316
17.1817946666666,-1.68322
17.195128,-3.3601
17.2084613333333,-5.1117
17.2217946666666,-6.98304
17.235128,-8.90397
17.2484613333333,-10.73665
17.2617946666666,-12.32378
17.275128,-13.60332
17.2884613333333,-14.71205
17.3017946666667,-15.90183
17.315128,-17.28695
17.3284613333333,-18.75046
17.3417946666667,-20.06177
17.355128,-21.10732
17.3684613333333,-21.8984
17.3817946666667,-22.49209
17.395128,-23.02308
17.4084613333333,-23.71112
17.4217946666666,-24.71768
17.435128,-26.02539
17.4484613333333,-27.48676
17.4617946666666,-28.91494
17.475128,-30.15973
17.4884613333333,-31.05039
17.5017946666666,-31.37678
17.515128,-30.77168
17.5284613333333,-28.71033
17.5417946666667,-24.70672
17.555128,-18.53638
17.5684613333333,-10.37682
17.5817946666666,-0.87805
17.595128,8.95336
17.6084613333333,18.08907
17.6217946666667,25.7014
17.635128,31.28816
17.6484613333333,34.44728
17.6617946666667,35.34541
17.675128,34.57468
17.6884613333333,32.78236
17.7017946666667,30.48117
17.715128,28.05651
17.7284613333333,25.79307
17.7417946666666,23.82278
17.755128,22.07314
17.7684613333333,20.37342
17.7817946666666,18.5889
17.795128,16.73507
17.8084613333333,14.85864
17.8217946666666,13.04547
17.835128,11.47486
17.8484613333333,10.2839
17.8617946666666,9.39661
17.875128,8.63324
17.8884613333333,7.89043
17.9017946666666,7.10836
17.915128,6.20191
17.9284613333333,5.07442
17.9417946666666,3.65646
17.955128,1.9226
17.9684613333333,-0.03021
17.9817946666667,-2.05707
17.995128,-4.09078
18.0084613333333,-6.11872
18.0217946666667,-8.14
18.035128,-10.15797
18.0484613333333,-12.11595
18.0617946666666,-13.91524
18.075128,-15.53575
18.0884613333333,-17.05257
18.1017946666666,-18.58133
18.115128,-20.13177
18.1284613333333,-21.58369
18.1417946666666,-22.82519
18.155128,-23.88794
18.1684613333333,-24.89616
18.1817946666667,-25.90176
18.195128,-26.85245
18.2084613333333,-27.73661
18.2217946666666,-28.65171
18.235128,-29.66415
18.2484613333333,-30.64401
18.2617946666666,-31.25073
18.275128,-31.03667
18.2884613333333,-29.49586
18.3017946666666,-26.10067
18.315128,-20.50552
18.3284613333333,-12.8466
18.3417946666667,-3.83732
18.355128,5.66155
18.3684613333333,14.89568
18.3817946666667,23.13412
18.395128,29.63002
18.4084613333333,33.81754
18.4217946666666,35.68619
18.435128,35.72977
18.4484613333333,34.57173
18.4617946666666,32.7471
18.475128,30.68674
18.4884613333333,28.73883
18.5017946666667,27.0585
18.515128,25.5652
18.5284613333333,24.06161
18.5417946666667,22.35604
18.555128,20.37223
18.5684613333333,18.20253
18.5817946666666,16.02817
18.595128,14.03485
18.6084613333333,12.42255
18.6217946666666,11.337
18.635128,10.68178
18.6484613333333,10.10071
18.6617946666667,9.30845
18.675128,8.3132
18.6884613333333,7.25968
18.7017946666667,6.17232
18.715128,4.93893
18.7284613333333,3.46958
18.7417946666666,1.7733
18.755128,-0.12178
18.7684613333333,-2.18153
18.7817946666666,-4.27365
18.795128,-6.28261
18.8084613333333,-8.18537
18.8217946666667,-10.08429
18.835128,-12.00971
18.8484613333333,-13.80672
18.8617946666667,-15.33932
18.875128,-16.66983
18.8884613333333,-17.91008
18.9017946666666,-19.08695
18.915128,-20.24
18.9284613333333,-21.45242
18.9417946666666,-22.70665
18.955128,-23.90627
18.9684613333333,-24.97939
18.9817946666666,-25.97143
18.995128,-26.94454
19.0084613333333,-27.88501
19.0217946666667,-28.67779
19.035128,-29.11031
19.0484613333333,-28.78741
19.0617946666666,-27.05032
19.075128,-23.20292
19.0884613333333,-17.02413
19.1017946666666,-8.72573
19.115128,0.96104
19.1284613333333,11.17656
19.1417946666666,20.99533
19.155128,29.54574
19.1684613333333,36.1136
19.1817946666667,40.29971
19.195128,42.16185
19.2084613333333,42.17766
19.2217946666666,41.04288
19.235128,39.37795
19.2484613333333,37.51262
19.2617946666666,35.63469
19.275128,33.87273
19.2884613333333,32.27483
